"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"3","3","Vanguard of Brimaz","bng","Near Mint","English","","","2025-10-15 15:50:51.190000","29","False","False",""
"2","2","Vanguard Seraph","fdn","Near Mint","English","","","2025-10-15 15:51:22.310000","28","False","False",""
"1","1","Vanguard Seraph","fdn","Near Mint","English","foil","","2024-12-07 08:51:48.573000","28","False","False",""
"1","1","Vanille, Cheerful l'Cie","fin","Near Mint","English","foil","","2025-10-15 20:27:33.853000","211","False","False",""
"1","1","Vanille, Cheerful l'Cie","fin","Near Mint","English","","","2025-10-15 20:27:41.613000","211","False","False",""
"1","1","Vanish from Sight","dsk","Near Mint","English","foil","","2024-12-28 02:31:40.273000","82","False","False",""
"4","4","Vanish from Sight","dsk","Near Mint","English","","","2025-10-09 17:00:08.550000","82","False","False",""
"1","1","Vanish into Eternity","one","Near Mint","English","","","2024-12-07 05:08:01.710000","36","False","False",""
"1","1","Vanishing","vis","Near Mint","English","","","2024-12-05 17:09:15.543000","48","False","False",""
"1","1","Vanishing Verse","otp","Near Mint","English","","","2024-12-31 23:03:24.653000","57","False","False",""
"1","1","Vanquish the Horde","fic","Near Mint","English","","","2025-10-15 15:52:00.397000","260","False","False",""
"2","2","Vanquish the Horde","inr","Near Mint","English","","","2025-10-15 15:51:53.050000","302","False","False",""
"1","1","Vanquish the Weak","mom","Near Mint","English","","","2025-10-07 22:27:52.210000","129","False","False",""
"3","3","Vanquish the Weak","znr","Near Mint","English","","","2025-10-07 22:27:59.930000","131","False","False",""
"1","1","Vanquisher's Banner","xln","Near Mint","English","","","2025-10-05 07:32:01.123000","251","False","False",""
"1","1","Vantress Paladin","eld","Near Mint","English","","","2024-12-05 05:18:39.403000","72","False","False",""
"1","1","Varolz, the Scar-Striped","dgm","Near Mint","English","","","2025-10-15 20:28:29.293000","112","False","False",""
"1","1","Varolz, the Scar-Striped","dgm","Near Mint","English","foil","","2025-01-31 06:22:50.907000","112","False","False",""
"1","1","Varragoth, Bloodsky Sire","sld","Near Mint","English","","","2025-10-07 22:28:55.733000","1809","False","False",""
"1","1","Varragoth, Bloodsky Sire","sld","Near Mint","English","foil","","2025-10-07 22:28:47.140000","1809","False","False",""
"2","2","Vastwood Gorger","m12","Near Mint","English","","","2025-10-11 01:23:29.093000","200","False","False",""
"1","1","Vastwood Surge","znr","Near Mint","English","","","2024-12-06 04:13:00.137000","217","False","False",""
"1","1","Vat Emergence","one","Near Mint","English","","","2024-12-05 01:08:45.780000","112","False","False",""
"1","1","Vat of Rebirth","one","Near Mint","English","","","2024-12-04 20:46:34.133000","113","False","False",""
"1","1","Vault of the Archangel","md1","Near Mint","English","","","2025-10-16 00:50:20.263000","17","False","False",""
"1","1","Vault of the Archangel","otc","Near Mint","English","","","2024-12-04 02:29:54.507000","339","False","False",""
"1","1","Vault of Whispers","dsc","Near Mint","English","","","2025-10-07 22:31:26.300000","322","False","False",""
"1","1","Vault of Whispers","j25","Near Mint","English","","","2025-10-07 22:31:35.717000","780","False","False",""
"1","1","Vault Plunderer","otj","Near Mint","English","foil","","2025-10-07 22:32:07.487000","114","False","False",""
"5","5","Vault Robber","khm","Near Mint","English","","","2025-10-11 22:28:45.207000","158","False","False",""
"3","3","Vayne's Treachery","fin","Near Mint","English","","","2025-10-07 22:33:17.067000","124","False","False",""
"1","1","Vayne's Treachery","fin","Near Mint","English","foil","","2025-10-07 22:32:48.513000","124","False","False",""
"4","4","Vec Townships","tmp","Near Mint","English","","","2025-10-17 01:14:28.767000","329","False","False",""
"2","2","Vector, Imperial Capital","fin","Near Mint","English","","","2025-10-15 23:11:48.687000","291","False","False",""
"1","1","Vector, Imperial Capital","fin","Near Mint","English","foil","","2025-10-15 23:11:26.463000","291","False","False",""
"4","4","Vedalken Anatomist","mbs","Near Mint","English","","","2025-10-09 17:30:21.763000","36","False","False",""
"2","2","Vedalken Blademaster","kld","Near Mint","English","","","2025-10-09 17:30:47.430000","68","False","False",""
"1","1","Vedalken Humiliator","moc","Near Mint","English","","","2024-12-08 17:35:25.753000","243","False","False",""
"4","4","Vedalken Mastermind","5dn","Near Mint","English","","","2025-10-09 17:31:06.897000","40","False","False",""
"1","1","Vedalken Orrery","5dn","Near Mint","English","","","2025-10-05 07:29:15.337000","163","False","False",""
"1","1","Vedalken Orrery","cns","Near Mint","English","","","2025-10-05 07:29:27.580000","206","False","False",""
"1","1","Vega, the Watcher","khm","Near Mint","English","","","2025-10-16 22:52:19.643000","233","False","False",""
"1","1","Vega, the Watcher","khm","Near Mint","English","foil","","2024-12-04 05:54:51.757000","332","False","False",""
"2","2","Veil of Assimilation","one","Near Mint","English","","","2025-10-15 15:53:00.387000","37","False","False",""
"1","1","Veil of Summer","mb2","Near Mint","English","","","2025-02-13 01:21:10.503000","75","False","False",""
"1","1","Veilborn Ghoul","m13","Near Mint","English","","","2024-11-29 19:37:52.143000","114","False","False",""
"3","3","Veiled Shade","grn","Near Mint","English","","","2025-10-07 22:33:39.277000","88","False","False",""
"1","1","Vein Ripper","mkm","Near Mint","English","","","2025-10-07 22:34:49.093000","110","False","False",""
"1","1","Veinwitch Coven","otc","Near Mint","English","","","2024-12-04 20:15:07.323000","151","False","False",""
"1","1","Veloheart Bike","dft","Near Mint","English","","","2025-10-11 01:31:20.183000","318","False","False",""
"1","1","Veloheart Bike","dft","Near Mint","English","foil","","2025-10-11 01:31:04.860000","318","False","False",""
"1","1","Veloheart Bike","dft","Near Mint","English","","","2025-10-11 01:24:19.950000","184","False","False",""
"2","2","Venat, Heart of Hydaelyn // Hydaelyn, the Mothercrystal","fin","Near Mint","English","","","2025-10-15 15:53:24.297000","39","False","False",""
"1","1","Venerable Monk","por","Near Mint","English","","","2024-12-07 01:23:07.410000","35","False","False",""
"7","7","Venerable Monk","sth","Near Mint","English","","","2025-10-15 15:53:54.790000","21","False","False",""
"1","1","Venerated Loxodon","j25","Near Mint","English","","","2024-12-07 08:52:07.227000","278","False","False",""
"1","1","Vengeance","por","Near Mint","English","","","2024-12-07 05:37:29.350000","36","False","False",""
"2","2","Vengeful Bloodwitch","fdn","Near Mint","English","foil","","2025-10-07 22:35:20.633000","325","False","False",""
"1","1","Vengeful Bloodwitch","fdn","Near Mint","English","","","2025-10-07 22:54:21.453000","76","False","False",""
"3","3","Vengeful Creeper","mkm","Near Mint","English","","","2025-10-11 01:32:02.573000","182","False","False",""
"4","4","Vengeful Dead","scg","Near Mint","English","","","2025-10-07 22:54:57.230000","80","False","False",""
"1","1","Vengeful Pharaoh","m12","Near Mint","English","","","2025-10-07 22:51:36.837000","116","False","False",""
"1","1","Vengeful Possession","dsk","Near Mint","English","foil","","2024-12-06 21:37:29.753000","162","False","False",""
"3","3","Vengeful Possession","dsk","Near Mint","English","","","2025-10-11 22:29:33.553000","162","False","False",""
"2","2","Vengeful Reaper","khm","Near Mint","English","","","2025-10-07 22:51:54.317000","116","False","False",""
"1","1","Vengeful Reaper","khm","Near Mint","English","foil","","2024-12-04 20:15:47.090000","116","False","False",""
"1","1","Vengeful Rebel","aer","Near Mint","English","","","2024-12-04 20:17:43.267000","73","False","False",""
"1","1","Vengeful Regrowth","otc","Near Mint","English","","","2025-10-11 01:32:54.563000","35","False","False",""
"1","1","Vengeful Strangler // Strangling Grasp","mid","Near Mint","English","foil","","2024-12-21 22:45:10.243000","126","False","False",""
"1","1","Vengeful Townsfolk","otj","Near Mint","English","","","2025-10-15 15:54:21.973000","37","False","False",""
"2","2","Vengeful Tracker","mkm","Near Mint","English","","","2025-10-11 22:30:18.337000","147","False","False",""
"1","1","Vengeful Vampire","dka","Near Mint","English","","","2024-12-04 20:17:55.317000","78","False","False",""
"3","3","Venom","5ed","Near Mint","English","","","2025-10-11 01:33:47.653000","336","False","False",""
"1","1","Venom","4ed","Near Mint","English","","","2025-10-11 01:33:41.343000","280","False","False",""
"1","1","Venom Blast","spe","Near Mint","English","foil","","2025-10-12 01:04:36.313000","20","False","False",""
"2","2","Venom Connoisseur","snc","Near Mint","English","","","2025-10-11 01:33:57.663000","161","False","False",""
"1","1","Venom Sliver","m15","Near Mint","English","","","2024-12-06 01:10:57.093000","205","False","False",""
"2","2","Venomized Cat","spm","Near Mint","English","foil","","2025-10-19 05:37:31.417000","72","False","False",""
"1","1","Venomous Brutalizer","one","Near Mint","English","","","2024-12-06 01:10:46.197000","193","False","False",""
"1","1","Venomous Fangs","usg","Near Mint","English","","","2024-12-06 02:25:23.640000","280","False","False",""
"1","1","Venomsac Lagac","dft","Near Mint","English","","","2025-10-11 01:35:09.660000","185","False","False",""
"1","1","Venomsac Lagac","dft","Near Mint","English","foil","","2025-10-11 01:34:59.140000","185","False","False",""
"1","1","Venser, Corpse Puppet","one","Near Mint","English","","","2024-12-04 06:58:24.920000","219","False","False",""
"1","1","Verazol, the Split Current","znr","Near Mint","English","","","2024-12-04 06:24:06.910000","239","False","False",""
"5","5","Verdant Automaton","aer","Near Mint","English","","","2025-10-11 01:35:56.997000","180","False","False",""
"1","1","Verdant Eidolon","uma","Near Mint","English","","","2024-12-06 01:11:10.253000","190","False","False",""
"3","3","Verdant Force","tmp","Near Mint","English","","","2025-10-11 01:36:49.560000","263","False","False",""
"1","1","Verdant Force","dom","Near Mint","English","","","2025-10-11 01:36:39.590000","187","False","False",""
"5","5","Verdant Haven","gtc","Near Mint","English","","","2025-10-11 01:38:17.280000","138","False","False",""
"2","2","Verdant Haven","m15","Near Mint","English","","","2025-10-11 01:38:26.860000","206","False","False",""
"1","1","Verdant Haven","gtc","Near Mint","English","foil","","2024-12-06 02:25:47.873000","138","False","False",""
"1","1","Verdant Rebirth","xln","Near Mint","English","","","2024-12-06 03:18:31.633000","212","False","False",""
"2","2","Verdant Touch","sth","Near Mint","English","","","2025-10-11 01:39:54.917000","123","False","False",""
"2","2","Verdeloth the Ancient","inv","Near Mint","English","","","2025-10-11 01:40:23.040000","220","False","False",""
"1","1","Verix Bladewing","scd","Near Mint","English","","","2024-11-29 18:12:19.467000","168","False","False",""
"1","1","Vernadi Shieldmate","grn","Near Mint","English","","","2024-12-04 16:41:46.720000","219","False","False",""
"1","1","Vernal Fen","eoc","Near Mint","English","","","2025-10-19 06:21:59.370000","44","False","False",""
"1","1","Vertigo","ice","Near Mint","English","","","2024-12-06 19:29:15.310000","222","False","False",""
"1","1","Vertigo Spawn","cn2","Near Mint","English","","","2024-12-05 05:19:44.190000","125","False","False",""
"1","1","Vesuvan Drifter","mat","Near Mint","English","foil","","2024-12-14 01:46:41.973000","60","False","False",""
"1","1","Vesuvan Drifter","mat","Near Mint","English","etched","","2025-10-09 17:31:46.297000","110","False","False",""
"1","1","Veteran Adventurer","znr","Near Mint","English","foil","","2024-12-06 01:12:09.883000","218","False","False",""
"1","1","Veteran Adventurer","znr","Near Mint","English","","","2025-10-11 01:40:35.173000","218","False","False",""
"1","1","Veteran Armorer","plst","Near Mint","English","","","2025-10-15 15:54:35.723000","RAV-34","False","False",""
"1","1","Veteran Beastrider","dft","Near Mint","English","foil","","2025-10-17 01:15:02.633000","226","False","False",""
"1","1","Veteran Beastrider","dft","Near Mint","English","","","2025-10-17 01:14:55.293000","226","False","False",""
"1","1","Veteran Explorer","wth","Near Mint","English","","","2024-12-06 01:12:23.230000","144","False","False",""
"2","2","Veteran Guardmouse","blb","Near Mint","English","foil","","2025-10-17 04:20:58.277000","237","False","False",""
"1","1","Veteran Ice Climber","tdm","Near Mint","English","foil","","2025-10-09 17:32:01.570000","64","False","False",""
"2","2","Veteran Motorist","kld","Near Mint","English","","","2025-10-17 04:21:18.517000","188","False","False",""
"1","1","Veteran of the Depths","lrw","Near Mint","English","","","2024-11-29 20:40:00.997000","46","False","False",""
"2","2","Veteran Survivor","dsk","Near Mint","English","","","2025-10-19 03:05:17.757000","40","False","False",""
"2","2","Veteran Survivor","dsk","Near Mint","English","foil","","2025-10-15 15:55:11.837000","40","False","False",""
"1","1","Veteran's Armaments","mor","Near Mint","English","","","2024-11-29 23:47:32.317000","146","False","False",""
"1","1","Vexing Devil","inr","Near Mint","English","foil","","2025-10-11 22:30:56.340000","313","False","False",""
"3","3","Vhati il-Dal","tmp","Near Mint","English","","","2025-10-15 20:29:14.613000","274","False","False",""
"1","1","Vial of Dragonfire","dtk","Near Mint","English","","","2024-12-03 16:02:19.807000","247","False","False",""
"1","1","Vial of Poison","m14","Near Mint","English","","","2024-12-04 01:36:38.157000","226","False","False",""
"6","6","Viashino Firstblade","dgm","Near Mint","English","","","2025-10-17 04:21:41.117000","113","False","False",""
"1","1","Viashino Sandstalker","vis","Near Mint","English","","","2024-12-06 16:08:54.173000","100","False","False",""
"4","4","Viashino Shanktail","gtc","Near Mint","English","","","2025-10-11 22:31:21.013000","110","False","False",""
